None,region_id,region_type,region
80956,1947,county,"Nodaway County;MO;Maryville, MO"
80965,1946,county,"Niagara County;NY;Buffalo-Cheektowaga, NY"
80977,1945,county,"Newport County;RI;Providence-Warwick, RI-MA"
80989,1944,county,Newaygo County;MI;nan
80998,1943,county,Neshoba County;MS;nan
81008,1942,county,"Navarro County;TX;Corsicana, TX"
81017,1941,county,"Natrona County;WY;Casper, WY"
81029,194,county,Iron County;WI;nan
81037,1939,county,Morrill County;NE;nan
81052,1937,county,"Montour County;PA;Bloomsburg-Berwick, PA"
81061,1936,county,"Mineral County;WV;Cumberland, MD-WV"
81072,1935,county,Mineral County;NV;nan
81084,1934,county,Mineral County;MT;nan
81091,1933,county,Mineral County;CO;nan
81103,1932,county,Millard County;UT;nan
81114,1931,county,"Mifflin County;PA;Lewistown, PA"
81120,1930,county,"Midland County;TX;Midland, TX"
81121,193,county,"Iron County;UT;Cedar City, UT"
81127,1929,county,"Midland County;MI;Midland, MI"
81137,1928,county,"Merrick County;NE;Grand Island, NE"
81145,1927,county,"Menifee County;KY;Mount Sterling, KY"
81152,1926,county,"Mecosta County;MI;Big Rapids, MI"
81159,1925,county,Meagher County;MT;nan
81168,1924,county,McNairy County;TN;nan
81178,1923,county,"McHenry County;ND;Minot, ND"
81182,1922,county,"McHenry County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
81192,1921,county,"McClain County;OK;Oklahoma City, OK"
81201,192,county,Iron County;MO;nan
81208,1919,county,"Mathews County;VA;Virginia Beach-Norfolk-Newport News, VA-NC"
81225,1917,county,Marengo County;AL;nan
81231,1916,county,"Manatee County;FL;North Port-Sarasota-Bradenton, FL"
81239,1915,county,"Malheur County;OR;Ontario, OR-ID"
81249,1914,county,"Mahaska County;IA;Oskaloosa, IA"
81256,1913,county,"Madison County;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV"
81260,1912,county,Madison County;TX;nan
81267,1911,county,"Madison County;TN;Jackson, TN"
81273,1910,county,"Madison County;OH;Columbus, OH"
81274,191,county,Iron County;MI;nan
81286,1909,county,"Madison County;NY;Syracuse, NY"
81292,1908,county,"Madison County;NE;Norfolk, NE"
81298,1907,county,"Madison County;NC;Asheville, NC"
81307,1906,county,Madison County;MT;nan
81316,1905,county,"Madison County;MS;Jackson, MS"
81325,1904,county,Madison County;MO;nan
81330,1903,county,Madison Parish;LA;nan
81342,1902,county,"Madison County;KY;Richmond-Berea, KY"
81348,1901,county,"Madison County;IN;Indianapolis-Carmel-Anderson, IN"
81355,1900,county,"Madison County;IL;St. Louis, MO-IL"
81356,190,county,"Iowa County;WI;Madison, WI"
81367,1899,county,"Madison County;ID;Rexburg, ID"
81376,1898,county,"Madison County;IA;Des Moines-West Des Moines, IA"
81384,1897,county,"Madison County;GA;Athens-Clarke County, GA"
81394,1896,county,Madison County;FL;nan
81400,1895,county,"Madison County;AR;Fayetteville-Springdale-Rogers, AR"
81405,1894,county,"Madison County;AL;Huntsville, AL"
81417,1893,county,"Luzerne County;PA;Scranton--Wilkes-Barre, PA"
81424,1892,county,Lumpkin County;GA;nan
81439,1891,county,"Lubbock County;TX;Lubbock, TX"
81449,1890,county,"Lowndes County;MS;Columbus, MS"
81450,189,county,Iowa County;IA;nan
81458,1889,county,"Lowndes County;GA;Valdosta, GA"
81468,1888,county,"Lowndes County;AL;Montgomery, AL"
81480,1887,county,"Loudoun County;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV"
81489,1886,county,Lincoln County;WY;nan
81498,1885,county,"Lincoln County;WV;Charleston, WV"
81506,1884,county,"Lincoln County;WI;Wausau-Weston, WI"
81518,1883,county,Lincoln County;WA;nan
81534,1882,county,Lincoln County;TN;nan
81541,1881,county,"Lincoln County;SD;Sioux Falls, SD"
81547,1880,county,"Lincoln County;OR;Newport, OR"
81548,188,county,Inyo County;CA;nan
81555,1879,county,"Lincoln County;OK;Oklahoma City, OK"
81562,1878,county,Lincoln County;NV;nan
81564,1877,county,"Lincoln County;NM;Ruidoso, NM"
81570,1876,county,"Lincoln County;NE;North Platte, NE"
81576,1875,county,"Lincoln County;NC;Charlotte-Concord-Gastonia, NC-SC"
81583,1874,county,Lincoln County;MT;nan
81587,1873,county,"Lincoln County;MS;Brookhaven, MS"
81590,1872,county,"Lincoln County;MO;St. Louis, MO-IL"
81601,1871,county,Lincoln County;MN;nan
81606,1870,county,Lincoln County;ME;nan
81608,1869,county,"Lincoln Parish;LA;Ruston, LA"
81613,1868,county,"Lincoln County;KY;Danville, KY"
81621,1867,county,Lincoln County;KS;nan
81628,1866,county,Lincoln County;ID;nan
81635,1865,county,"Lincoln County;GA;Augusta-Richmond County, GA-SC"
81641,1864,county,Lincoln County;CO;nan
81653,1863,county,"Lincoln County;AR;Pine Bluff, AR"
81658,1862,county,"Licking County;OH;Columbus, OH"
81666,1861,county,"Liberty County;TX;Houston-The Woodlands-Sugar Land, TX"
81673,1860,county,Liberty County;MT;nan
81674,186,county,Hyde County;NC;nan
81681,1859,county,"Liberty County;GA;Hinesville, GA"
81686,1858,county,Liberty County;FL;nan
81692,1857,county,Letcher County;KY;nan
81696,1856,county,"Lenawee County;MI;Adrian, MI"
81702,1855,county,"Leflore County;MS;Greenwood, MS"
81708,1854,county,"Lebanon County;PA;Lebanon, PA"
81715,1853,county,Le Flore County;OK;nan
81720,1852,county,"Laurens County;SC;Greenville-Anderson, SC"
81727,1851,county,"Laurens County;GA;Dublin, GA"
81736,1850,county,Latimer County;OK;nan
81737,185,county,"Hunt County;TX;Dallas-Fort Worth-Arlington, TX"
81744,1849,county,"Larimer County;CO;Fort Collins, CO"
81759,1848,county,"Laramie County;WY;Cheyenne, WY"
81767,1847,county,Lamoure County;ND;nan
81773,1846,county,"Laclede County;MO;Lebanon, MO"
81781,1845,county,"Labette County;KS;Parsons, KS"
81790,1844,county,Kossuth County;IA;nan
81798,1843,county,"Kleberg County;TX;Kingsville, TX"
81804,1842,county,"Klamath County;OR;Klamath Falls, OR"
81811,1841,county,Kittson County;MN;nan
81823,1840,county,Kingman County;KS;nan
81824,184,county,"Hood County;TX;Granbury, TX"
81833,1839,county,Kimball County;NE;nan
81843,1838,county,"Kershaw County;SC;Columbia, SC"
81854,1837,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
81862,1836,county,"Kendall County;TX;San Antonio-New Braunfels, TX"
81871,1835,county,"Kendall County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
81877,1834,county,"Kearney County;NE;Kearney, NE"
81886,1833,county,"Kaufman County;TX;Dallas-Fort Worth-Arlington, TX"
81898,1832,county,"Kanawha County;WV;Charleston, WV"
81908,1831,county,Kanabec County;MN;nan
81920,183,county,Holt County;NE;nan
81932,1829,county,Juniata County;PA;nan
81944,1828,county,Johnson County;WY;nan
81955,1827,county,"Johnson County;TX;Dallas-Fort Worth-Arlington, TX"
81960,1826,county,Johnson County;TN;nan
81971,1825,county,Johnson County;NE;nan
81978,1824,county,"Johnson County;MO;Warrensburg, MO"
81984,1823,county,Johnson County;KY;nan
81995,1822,county,"Johnson County;KS;Kansas City, MO-KS"
82002,1821,county,"Johnson County;IN;Indianapolis-Carmel-Anderson, IN"
82014,1820,county,"Johnson County;IL;Carbondale-Marion, IL"
82015,182,county,Holt County;MO;nan
82023,1819,county,"Johnson County;IA;Iowa City, IA"
82032,1818,county,"Johnson County;GA;Dublin, GA"
82040,1817,county,Johnson County;AR;nan
82047,1816,county,"Jerauld County;SD;Huron, SD"
82057,1815,county,Jenkins County;GA;nan
82066,1814,county,"Jackson County;WV;Charleston, WV"
82075,1813,county,Jackson County;WI;nan
82087,1812,county,Jackson County;TX;nan
82095,1811,county,"Jackson County;TN;Cookeville, TN"
82099,1810,county,Jackson County;SD;nan
82100,181,county,"Hoke County;NC;Fayetteville, NC"
82110,1809,county,"Jackson County;OR;Medford, OR"
82120,1808,county,"Jackson County;OK;Altus, OK"
82127,1807,county,"Jackson County;OH;Jackson, OH"
82134,1806,county,"Jackson County;NC;Cullowhee, NC"
82145,1805,county,"Jackson County;MS;Gulfport-Biloxi, MS"
82150,1804,county,"Jackson County;MO;Kansas City, MO-KS"
82158,1803,county,Jackson County;MN;nan
82173,1802,county,"Jackson County;MI;Jackson, MI"
82180,1801,county,Jackson Parish;LA;nan
82189,1800,county,Jackson County;KY;nan
82190,180,county,Hill County;TX;nan
82198,1799,county,"Jackson County;KS;Topeka, KS"
82206,1798,county,"Jackson County;IN;Seymour, IN"
82211,1797,county,"Jackson County;IL;Carbondale-Marion, IL"
82216,1796,county,Jackson County;IA;nan
82222,1795,county,"Jackson County;GA;Jefferson, GA"
82230,1794,county,Jackson County;FL;nan
82236,1793,county,Jackson County;CO;nan
82241,1792,county,Jackson County;AR;nan
82247,1791,county,"Jackson County;AL;Scottsboro, AL"
82251,179,county,Hill County;MT;nan
82254,1789,county,"Iredell County;NC;Charlotte-Concord-Gastonia, NC-SC"
82259,1788,county,"Indiana County;PA;Indiana, PA"
82267,1786,county,Hubbard County;MN;nan
82273,1785,county,Houston County;TX;nan
82283,1784,county,Houston County;TN;nan
82289,1783,county,"Houston County;MN;La Crosse-Onalaska, WI-MN"
82297,1782,county,"Houston County;GA;Warner Robins, GA"
82304,1781,county,"Houston County;AL;Dothan, AL"
82309,1780,county,"Hopkins County;TX;Sulphur Springs, TX"
82310,178,county,"Hays County;TX;Austin-Round Rock-Georgetown, TX"
82318,1779,county,"Hopkins County;KY;Madisonville, KY"
82325,1778,county,"Hockley County;TX;Levelland, TX"
82334,1777,county,"Hocking County;OH;Columbus, OH"
82342,1776,county,"Hidalgo County;TX;McAllen-Edinburg-Mission, TX"
82350,1775,county,Hidalgo County;NM;nan
82359,1774,county,Hickory County;MO;nan
82366,1773,county,Hickman County;TN;nan
82375,1772,county,Hickman County;KY;nan
82383,1771,county,"Henrico County;VA;Richmond, VA"
82388,1770,county,"Haywood County;TN;Brownsville, TN"
82389,177,county,Hart County;KY;nan
82394,1769,county,"Haywood County;NC;Asheville, NC"
82401,1768,county,"Hawkins County;TN;Kingsport-Bristol, TN-VA"
82413,1766,county,Haskell County;TX;nan
82421,1765,county,Haskell County;OK;nan
82425,1764,county,Haskell County;KS;nan
82432,1763,county,Hartley County;TX;nan
82441,1762,county,"Harnett County;NC;Fayetteville, NC"
82450,1761,county,"Harford County;MD;Baltimore-Columbia-Towson, MD"
82456,1760,county,Harding County;SD;nan
82457,176,county,Hart County;GA;nan
82466,1758,county,"Hanover County;VA;Richmond, VA"
82469,1757,county,"Hancock County;WV;Weirton-Steubenville, WV-OH"
82475,1756,county,Hancock County;TN;nan
82481,1755,county,"Hancock County;OH;Findlay, OH"
82491,1754,county,"Hancock County;MS;Gulfport-Biloxi, MS"
82499,1753,county,Hancock County;ME;nan
82507,1752,county,"Hancock County;KY;Owensboro, KY"
82513,1751,county,"Hancock County;IN;Indianapolis-Carmel-Anderson, IN"
82524,1750,county,"Hancock County;IL;Fort Madison-Keokuk, IA-IL-MO"
82525,175,county,Hand County;SD;nan
82534,1749,county,Hancock County;IA;nan
82541,1748,county,"Hancock County;GA;Milledgeville, GA"
82549,1747,county,Hampton County;SC;nan
82560,1746,county,"Hampden County;MA;Springfield, MA"
82565,1745,county,"Hamblen County;TN;Morristown, TN"
82575,1744,county,Halifax County;VA;nan
82585,1743,county,"Halifax County;NC;Roanoke Rapids, NC"
82599,1742,county,"Guthrie County;IA;Des Moines-West Des Moines, IA"
82612,174,county,Hall County;TX;nan
82620,1739,county,"Grenada County;MS;Grenada, MS"
82638,1737,county,"Greenup County;KY;Huntington-Ashland, WV-KY-OH"
82648,1736,county,Greeley County;NE;nan
82659,1735,county,Greeley County;KS;nan
82663,1734,county,Grayson County;VA;nan
82673,1733,county,"Grayson County;TX;Sherman-Denison, TX"
82680,1732,county,Grayson County;KY;nan
82688,1731,county,"Gratiot County;MI;Alma, MI"
82695,1730,county,Granite County;MT;nan
82696,173,county,"Hall County;NE;Grand Island, NE"
82708,1729,county,"Grafton County;NH;Lebanon, NH-VT"
82718,1728,county,Gooding County;ID;nan
82727,1727,county,"Goodhue County;MN;Red Wing, MN"
82734,1726,county,Gogebic County;MI;nan
82742,1725,county,Gladwin County;MI;nan
82748,1724,county,Glacier County;MT;nan
82759,1723,county,Gilliam County;OR;nan
82767,1722,county,"Genesee County;NY;Batavia, NY"
82779,1721,county,"Genesee County;MI;Flint, MI"
82790,1720,county,Garrett County;MD;nan
82791,172,county,"Hall County;GA;Gainesville, GA"
82799,1719,county,Garrard County;KY;nan
82807,1718,county,"Garland County;AR;Hot Springs, AR"
82816,1717,county,"Gadsden County;FL;Tallahassee, FL"
82826,1716,county,"Fremont County;WY;Riverton, WY"
82833,1715,county,"Fremont County;ID;Rexburg, ID"
82845,1714,county,Fremont County;IA;nan
82852,1713,county,"Fremont County;CO;Ca-Â¦on City, CO"
82859,1712,county,"Forsyth County;NC;Winston-Salem, NC"
82873,1711,county,"Forsyth County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
82879,1710,county,"Forrest County;MS;Hattiesburg, MS"
82880,171,county,"Hale County;TX;Plainview, TX"
82887,1708,county,Fleming County;KY;nan
82892,1707,county,"Flagler County;FL;Deltona-Daytona Beach-Ormond Beach, FL"
82901,1706,county,"Fayette County;WV;Beckley, WV"
82911,1705,county,Fayette County;TX;nan
82918,1704,county,"Fayette County;TN;Memphis, TN-MS-AR"
82930,1703,county,"Fayette County;PA;Pittsburgh, PA"
82938,1702,county,"Fayette County;OH;Washington Court House, OH"
82945,1701,county,"Fayette County;KY;Lexington-Fayette, KY"
82951,1700,county,"Fayette County;IN;Connersville, IN"
82952,170,county,"Hale County;AL;Tuscaloosa, AL"
82958,1699,county,Fayette County;IL;nan
82968,1698,county,Fayette County;IA;nan
82975,1697,county,"Fayette County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
82983,1696,county,Fayette County;AL;nan
82999,1694,county,"Fairfax County;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV"
83003,1693,county,Emanuel County;GA;nan
83009,1692,county,Elliott County;KY;nan
83019,1691,county,"Elkhart County;IN;Elkhart-Goshen, IN"
83027,1690,county,"El Paso County;TX;El Paso, TX"
83028,169,county,Gulf County;FL;nan
83038,1689,county,"El Paso County;CO;Colorado Springs, CO"
83046,1688,county,Edwards County;TX;nan
83055,1687,county,Edwards County;KS;nan
83065,1686,county,Edwards County;IL;nan
83074,1685,county,"Edmunds County;SD;Aberdeen, SD"
83079,1684,county,"Dunklin County;MO;Kennett, MO"
83087,1683,county,"Dubuque County;IA;Dubuque, IA"
83095,1682,county,"DuPage County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
83103,1681,county,"Douglas County;WI;Duluth, MN-WI"
83110,1680,county,"Douglas County;WA;Wenatchee, WA"
83125,1678,county,"Douglas County;OR;Roseburg, OR"
83131,1677,county,"Douglas County;NV;Gardnerville Ranchos, NV"
83139,1676,county,"Douglas County;NE;Omaha-Council Bluffs, NE-IA"
83147,1675,county,Douglas County;MO;nan
83153,1674,county,"Douglas County;MN;Alexandria, MN"
83159,1673,county,"Douglas County;KS;Lawrence, KS"
83167,1672,county,Douglas County;IL;nan
83175,1671,county,"Douglas County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
83187,1670,county,"Douglas County;CO;Denver-Aurora-Lakewood, CO"
83188,167,county,"Gray County;TX;Pampa, TX"
83199,1669,county,Dolores County;CO;nan
83208,1668,county,"Dickson County;TN;Nashville-Davidson--Murfreesboro--Franklin, TN"
83216,1667,county,Dickens County;TX;nan
83221,1666,county,Decatur County;TN;nan
83230,1665,county,Decatur County;KS;nan
83239,1664,county,"Decatur County;IN;Greensburg, IN"
83251,1663,county,Decatur County;IA;nan
83257,1662,county,"Decatur County;GA;Bainbridge, GA"
83263,1661,county,De Witt County;TX;nan
83272,1660,county,"De Soto Parish;LA;Shreveport-Bossier City, LA"
83273,166,county,Gray County;KS;nan
83282,1659,county,"De Soto County;FL;Arcadia, FL"
83292,1658,county,"De Kalb County;IN;Auburn, IN"
83297,1657,county,"DeKalb County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
83304,1656,county,"De Kalb County;AL;Fort Payne, AL"
83312,1655,county,De Baca County;NM;nan
83319,1654,county,"Davison County;SD;Mitchell, SD"
83328,1653,county,Daviess County;MO;nan
83331,1652,county,"Daviess County;KY;Owensboro, KY"
83338,1651,county,"Daviess County;IN;Washington, IN"
83343,1650,county,"Dauphin County;PA;Harrisburg-Carlisle, PA"
83344,165,county,Gove County;KS;nan
83350,1649,county,Daniels County;MT;nan
83357,1648,county,Daggett County;UT;nan
83364,1647,county,"Cullman County;AL;Cullman, AL"
83378,1645,county,Crowley County;CO;nan
83384,1644,county,"Cowlitz County;WA;Longview, WA"
83390,1643,county,"Coryell County;TX;Killeen-Temple, TX"
83405,1641,county,Conejos County;CO;nan
83414,1640,county,Conecuh County;AL;nan
83415,164,county,"Gila County;AZ;Payson, AZ"
83430,1638,county,"Collier County;FL;Naples-Marco Island, FL"
83438,1637,county,Coleman County;TX;nan
83446,1636,county,"Colbert County;AL;Florence-Muscle Shoals, AL"
83453,1635,county,Cochran County;TX;nan
83459,1634,county,"Cochise County;AZ;Sierra Vista-Douglas, AZ"
83462,1633,county,"Coahoma County;MS;Clarksdale, MS"
83467,1632,county,"Clinton County;PA;Lock Haven, PA"
83473,1631,county,"Clinton County;OH;Wilmington, OH"
83480,1630,county,"Clinton County;NY;Plattsburgh, NY"
83481,163,county,"Gage County;NE;Beatrice, NE"
83488,1629,county,"Clinton County;MO;Kansas City, MO-KS"
83492,1628,county,"Clinton County;MI;Lansing-East Lansing, MI"
83501,1627,county,Clinton County;KY;nan
83509,1626,county,"Clinton County;IN;Frankfort, IN"
83518,1625,county,"Clinton County;IL;St. Louis, MO-IL"
83522,1624,county,"Clinton County;IA;Clinton, IA"
83525,1623,county,Clayton County;IA;nan
83537,1622,county,"Clayton County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
83542,1621,county,"Clatsop County;OR;Astoria, OR"
83547,1620,county,Clarion County;PA;nan
83548,162,county,"Frio County;TX;Pearsall, TX"
83552,1619,county,"Clallam County;WA;Port Angeles, WA"
83560,1618,county,Choctaw County;OK;nan
83569,1617,county,Choctaw County;MS;nan
83576,1616,county,Choctaw County;AL;nan
83580,1615,county,"Chisago County;MN;Minneapolis-St. Paul-Bloomington, MN-WI"
83584,1614,county,"Chilton County;AL;Birmingham-Hoover, AL"
83592,1613,county,"Chester County;TN;Jackson, TN"
83599,1612,county,"Chester County;SC;Charlotte-Concord-Gastonia, NC-SC"
83612,1611,county,"Chester County;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
83620,1610,county,"Chemung County;NY;Elmira, NY"
83621,161,county,"Ford County;KS;Dodge City, KS"
83630,1609,county,"Chatham County;NC;Durham-Chapel Hill, NC"
83643,1608,county,"Chatham County;GA;Savannah, GA"
83651,1607,county,"Charles County;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV"
83656,1606,county,Chaffee County;CO;nan
83660,1605,county,"Catoosa County;GA;Chattanooga, TN-GA"
83663,1604,county,"Catawba County;NC;Hickory-Lenoir-Morganton, NC"
83672,1603,county,Caswell County;NC;nan
83681,1602,county,"Cascade County;MT;Great Falls, MT"
83688,1601,county,Carroll County;VA;nan
83695,1600,county,Carroll County;TN;nan
83696,160,county,Ford County;IL;nan
83704,1599,county,"Carroll County;OH;Canton-Massillon, OH"
83713,1598,county,Carroll County;NH;nan
83723,1597,county,"Carroll County;MS;Greenwood, MS"
83729,1596,county,Carroll County;MO;nan
83734,1595,county,"Carroll County;MD;Baltimore-Columbia-Towson, MD"
83738,1594,county,Carroll County;KY;nan
83741,1593,county,"Carroll County;IN;Lafayette-West Lafayette, IN"
83748,1592,county,Carroll County;IL;nan
83753,1591,county,"Carroll County;IA;Carroll, IA"
83759,1590,county,"Carroll County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
83760,159,county,"Erie County;PA;Erie, PA"
83766,1589,county,Carroll County;AR;nan
83769,1588,county,"Carlton County;MN;Duluth, MN-WI"
83775,1587,county,Caribou County;ID;nan
83785,1586,county,Candler County;GA;nan
83797,1585,county,"Cameron County;TX;Brownsville-Harlingen, TX"
83807,1584,county,Cameron County;PA;nan
83815,1583,county,"Cameron Parish;LA;Lake Charles, LA"
83824,1582,county,"Cambria County;PA;Johnstown, PA"
83833,1581,county,"Calvert County;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV"
83839,1580,county,"Calumet County;WI;Appleton, WI"
83840,158,county,"Erie County;OH;Sandusky, OH"
83847,1579,county,Calhoun County;WV;nan
83851,1578,county,"Calhoun County;TX;Port Lavaca, TX"
83859,1577,county,"Calhoun County;SC;Columbia, SC"
83870,1576,county,Calhoun County;MS;nan
83880,1575,county,"Calhoun County;MI;Battle Creek, MI"
83889,1574,county,"Calhoun County;IL;St. Louis, MO-IL"
83897,1573,county,Calhoun County;IA;nan
83905,1572,county,Calhoun County;GA;nan
83911,1571,county,Calhoun County;FL;nan
83916,1570,county,"Calhoun County;AR;Camden, AR"
83917,157,county,"Erie County;NY;Buffalo-Cheektowaga, NY"
83926,1569,county,"Calhoun County;AL;Anniston-Oxford, AL"
83932,1568,county,Burnett County;WI;nan
83938,1567,county,Bullock County;AL;nan
83948,1566,county,"Bulloch County;GA;Statesboro, GA"
83953,1565,county,"Bullitt County;KY;Louisville/Jefferson County, KY-IN"
83959,1564,county,Buffalo County;WI;nan
83968,1562,county,"Buffalo County;NE;Kearney, NE"
83973,1561,county,"Broward County;FL;Miami-Fort Lauderdale-Pompano Beach, FL"
83982,1560,county,"Bristol City;VA;Kingsport-Bristol, TN-VA"
83983,156,county,"Elko County;NV;Elko, NV"
83992,1559,county,"Bristol County;RI;Providence-Warwick, RI-MA"
84000,1558,county,"Bristol County;MA;Providence-Warwick, RI-MA"
84008,1557,county,Briscoe County;TX;nan
84022,1556,county,"Brevard County;FL;Palm Bay-Melbourne-Titusville, FL"
84030,1555,county,Braxton County;WV;nan
84039,1554,county,"Bradley County;TN;Cleveland, TN"
84050,1553,county,Bradley County;AR;nan
84059,1552,county,"Bracken County;KY;Cincinnati, OH-KY-IN"
84071,1551,county,"Bourbon County;KY;Lexington-Fayette, KY"
84081,1550,county,Bourbon County;KS;nan
84082,155,county,"Eddy County;NM;Carlsbad-Artesia, NM"
84094,1549,county,"Boulder County;CO;Boulder, CO"
84102,1548,county,"Bossier Parish;LA;Shreveport-Bossier City, LA"
84113,1547,county,"Bolivar County;MS;Cleveland, MS"
84122,1546,county,Bledsoe County;TN;nan
84133,1545,county,"Bingham County;ID;Blackfoot, ID"
84144,1544,county,"Berrien County;MI;Niles, MI"
84155,1543,county,Berrien County;GA;nan
84167,1542,county,Bennett County;SD;nan
84172,1541,county,Benewah County;ID;nan
84182,1540,county,"Belmont County;OH;Wheeling, WV-OH"
84183,154,county,Eddy County;ND;nan
84192,1539,county,"Belknap County;NH;Laconia, NH"
84197,1538,county,"Bedford County;VA;Lynchburg, VA"
84202,1537,county,"Bedford County;TN;Shelbyville, TN"
84211,1536,county,Bedford County;PA;nan
84217,1535,county,"Beckham County;OK;Elk City, OK"
84229,1533,county,"Bastrop County;TX;Austin-Round Rock-Georgetown, TX"
84237,1532,county,Barbour County;WV;nan
84242,1531,county,"Barbour County;AL;Eufaula, AL-GA"
84247,1530,county,"Bannock County;ID;Pocatello, ID"
84248,153,county,"Dyer County;TN;Dyersburg, TN"
84255,1529,county,"Bandera County;TX;San Antonio-New Braunfels, TX"
84261,1528,county,Bamberg County;SC;nan
84272,1527,county,"Ballard County;KY;Paducah, KY-IL"
84280,1526,county,"Baldwin County;GA;Milledgeville, GA"
84286,1525,county,"Baldwin County;AL;Daphne-Fairhope-Foley, AL"
84292,1524,county,"Autauga County;AL;Montgomery, AL"
84299,1523,county,"Augusta County;VA;Staunton, VA"
84306,1522,county,Audubon County;IA;nan
84318,1521,county,"Audrain County;MO;Mexico, MO"
84325,1520,county,Ashland County;WI;nan
84326,152,county,"Dunn County;WI;Menomonie, WI"
84332,1519,county,"Ashland County;OH;Ashland, OH"
84347,1517,county,"Aransas County;TX;Rockport, TX"
84351,1516,county,Appling County;GA;nan
84362,1515,county,"Andrews County;TX;Andrews, TX"
84370,1514,county,"Amherst County;VA;Lynchburg, VA"
84375,1513,county,"Allegan County;MI;Holland, MI"
84382,1512,county,Alfalfa County;OK;nan
84388,1511,county,Alamosa County;CO;nan
84399,1510,county,"Alameda County;CA;San Francisco-Oakland-Berkeley, CA"
84400,151,county,Dunn County;ND;nan
84404,1509,county,"Alachua County;FL;Gainesville, FL"
84411,1508,county,Addison County;VT;nan
84418,1507,county,Zavala County;TX;nan
84423,1506,county,"Zapata County;TX;Zapata, TX"
84434,1505,county,Yoakum County;TX;nan
84443,1504,county,Yancey County;NC;nan
84451,1503,county,"Yakima County;WA;Yakima, WA"
84457,1502,county,"Yadkin County;NC;Winston-Salem, NC"
84464,1501,county,Wright County;MO;nan
84474,1500,county,"Wright County;MN;Minneapolis-St. Paul-Bloomington, MN-WI"
84475,150,county,Drew County;AR;nan
84483,1499,county,Wright County;IA;nan
84490,1498,county,"Winona County;MN;Winona, MN"
84499,1497,county,"Wilson County;TX;San Antonio-New Braunfels, TX"
84505,1496,county,"Wilson County;TN;Nashville-Davidson--Murfreesboro--Franklin, TN"
84514,1495,county,"Wilson County;NC;Wilson, NC"
84521,1494,county,Wilson County;KS;nan
84533,1493,county,"Wilkin County;MN;Wahpeton, ND-MN"
84542,1492,county,"Wilkes County;NC;North Wilkesboro, NC"
84554,1491,county,Wilkes County;GA;nan
84566,1490,county,Wilcox County;GA;nan
84567,149,county,Door County;WI;nan
84573,1489,county,Wilcox County;AL;nan
84581,1488,county,Wibaux County;MT;nan
84596,1487,county,Wetzel County;WV;nan
84607,1486,county,"Weston County;WY;Gillette, WY"
84614,1485,county,"Washoe County;NV;Reno, NV"
84626,1484,county,Waseca County;MN;nan
84634,1483,county,"Warren County;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV"
84642,1482,county,"Warren County;TN;McMinnville, TN"
84654,1481,county,"Warren County;PA;Warren, PA"
84665,1480,county,"Warren County;OH;Cincinnati, OH-KY-IN"
84666,148,county,Dent County;MO;nan
84674,1479,county,"Warren County;NY;Glens Falls, NY"
84683,1478,county,"Warren County;NJ;Allentown-Bethlehem-Easton, PA-NJ"
84693,1477,county,Warren County;NC;nan
84700,1476,county,"Warren County;MS;Vicksburg, MS"
84708,1475,county,"Warren County;MO;St. Louis, MO-IL"
84713,1474,county,"Warren County;KY;Bowling Green, KY"
84722,1473,county,"Warren County;IN;Lafayette-West Lafayette, IN"
84733,1472,county,Warren County;IL;nan
84741,1471,county,"Warren County;IA;Des Moines-West Des Moines, IA"
84750,1470,county,Warren County;GA;nan
84751,147,county,"Dare County;NC;Kill Devil Hills, NC"
84758,1469,county,"Walton County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
84764,1468,county,"Walton County;FL;Crestview-Fort Walton Beach-Destin, FL"
84775,1467,county,"Waller County;TX;Houston-The Woodlands-Sugar Land, TX"
84785,1466,county,"Walker County;TX;Huntsville, TX"
84792,1465,county,"Walker County;GA;Chattanooga, TN-GA"
84797,1464,county,"Walker County;AL;Jasper, AL"
84809,1463,county,Wadena County;MN;nan
84814,1462,county,"Wabash County;IN;Wabash, IN"
84822,1461,county,Wabash County;IL;nan
84835,1460,county,Vinton County;OH;nan
84836,146,county,"Dane County;WI;Madison, WI"
84843,1459,county,Vernon County;WI;nan
84852,1458,county,Vernon County;MO;nan
84859,1457,county,"Vernon Parish;LA;Fort Polk South, LA"
84868,1456,county,Valley County;NE;nan
84878,1455,county,Valley County;MT;nan
